Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Gender,Scholarship holder,Unemployment rate,Inflation rate,GDP,Target,Adult
1,39,1,9003,1,Complete Secondary Education,111.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Elementary Occupations,95.8,1,0,1,0,15.5,2.8,-4.06,0,1
1,17,4,9119,1,Complete Secondary Education,139.0,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Technicians,133.1,1,0,1,0,7.6,2.6,0.32,1,0
1,43,1,9003,1,Complete Secondary Education,150.0,Higher Education - Undergraduate,Higher Education - Undergraduate,Technicians,Management,150.0,0,0,1,0,15.5,2.8,-4.06,1,1
1,17,2,9991,0,Complete Secondary Education,116.0,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Technicians,118.5,0,0,1,0,7.6,2.6,0.32,1,1
1,17,1,9500,1,Complete Secondary Education,130.0,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Management,131.1,0,0,1,0,12.4,0.5,1.79,1,0
1,53,1,9085,1,Other,150.0,Complete Secondary Education,Incomplete Secondary Education,Professionals,Craft and Related Trades,150.3,1,0,1,1,8.9,1.4,3.51,1,1
1,43,1,9670,1,Complete Secondary Education,132.0,Higher Education - Undergraduate,Incomplete Secondary Education,Technicians,Craft and Related Trades,120.5,0,0,1,0,13.9,-0.3,0.79,1,0
1,18,1,9119,1,Complete Secondary Education,108.0,Complete Secondary Education,Complete Secondary Education,Technicians,Professionals,105.6,1,0,1,0,12.4,0.5,1.79,1,0
1,39,1,9670,1,Complete Secondary Education,133.1,Incomplete Secondary Education,Incomplete Secondary Education,Professionals,Professionals,125.3,0,1,1,1,12.4,0.5,1.79,0,1
4,39,1,9254,1,Complete Secondary Education,120.0,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,131.0,1,0,1,0,12.4,0.5,1.79,1,1
1,18,1,9500,1,Complete Secondary Education,146.0,Incomplete Secondary Education,Higher Education - Undergraduate,Technicians,Plant and Machine Operators,127.0,0,0,1,0,12.7,3.7,-1.7,1,0
1,44,1,9130,1,Other,150.0,Higher Education - Undergraduate,Complete Secondary Education,Professionals,Service and Sales,150.0,1,0,1,0,16.2,0.3,-0.92,1,1
1,1,1,9130,1,Complete Secondary Education,160.0,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Management,149.2,0,0,1,0,7.6,2.6,0.32,1,0
1,17,1,9670,1,Complete Secondary Education,125.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,121.5,1,0,1,1,12.7,3.7,-1.7,1,1
1,1,2,9085,1,Complete Secondary Education,125.0,Other Specific Qualifications,Incomplete Secondary Education,Other,Other,137.3,0,0,1,0,7.6,2.6,0.32,0,0
1,17,4,9670,1,Complete Secondary Education,122.0,Higher Education - Undergraduate,Complete Secondary Education,Management,Professionals,119.6,1,0,1,0,11.1,0.6,2.02,1,0
1,1,1,171,1,Complete Secondary Education,138.0,Complete Secondary Education,Complete Secondary Education,Technicians,Professionals,141.5,0,0,1,0,7.6,2.6,0.32,1,0
1,44,1,9003,1,Other,150.0,Complete Secondary Education,Other Specific Qualifications,Service and Sales,Service and Sales,150.0,1,0,1,0,16.2,0.3,-0.92,0,1
1,39,1,9003,1,Complete Secondary Education,140.0,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Management,110.0,0,0,1,0,16.2,0.3,-0.92,1,1
1,17,5,9254,1,Complete Secondary Education,113.0,Complete Secondary Education,Complete Secondary Education,Management,Professionals,110.2,1,0,1,0,9.4,-0.8,-3.12,0,1
1,39,1,9119,1,Complete Secondary Education,139.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Agriculture and Fishery,110.3,0,0,1,0,8.9,1.4,3.51,1,1
1,42,1,9773,1,Complete Secondary Education,133.1,Incomplete Secondary Education,Higher Education - Undergraduate,Technicians,Professionals,120.0,0,0,1,0,9.4,-0.8,-3.12,0,1
1,1,5,9147,1,Complete Secondary Education,118.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,114.2,1,0,1,0,12.4,0.5,1.79,1,0
1,44,1,9119,1,Other,140.0,Complete Secondary Education,Incomplete Secondary Education,Technicians,Administrative,140.0,1,0,1,0,10.8,1.4,1.74,1,1
1,1,1,9003,1,Complete Secondary Education,144.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,132.8,0,0,1,1,15.5,2.8,-4.06,1,0
1,18,1,9773,1,Complete Secondary Education,125.0,Complete Secondary Education,Complete Secondary Education,Technicians,Agriculture and Fishery,121.5,1,0,1,0,8.9,1.4,3.51,1,0
1,1,1,171,1,Complete Secondary Education,131.0,Complete Secondary Education,Complete Secondary Education,Agriculture and Fishery,Technicians,127.2,1,0,1,0,11.1,0.6,2.02,1,1
1,17,1,9130,1,Complete Secondary Education,131.0,Complete Secondary Education,Complete Secondary Education,Management,Craft and Related Trades,128.2,1,0,1,0,12.4,0.5,1.79,1,0
1,1,1,9773,1,Complete Secondary Education,140.0,Higher Education - Undergraduate,Higher Education - Undergraduate,Technicians,Service and Sales,133.4,1,0,1,0,11.1,0.6,2.02,1,1
1,39,1,9130,1,Complete Secondary Education,133.1,Complete Secondary Education,Incomplete Secondary Education,Technicians,Administrative,120.0,1,0,1,0,10.8,1.4,1.74,0,1
1,44,1,9003,1,Complete Secondary Education,140.0,Complete Secondary Education,Complete Secondary Education,Technicians,Administrative,140.0,0,0,1,0,16.2,0.3,-0.92,1,0
1,1,5,171,1,Complete Secondary Education,139.0,Incomplete Secondary Education,Higher Education - Undergraduate,Plant and Machine Operators,Management,136.9,1,0,1,1,9.4,-0.8,-3.12,1,0
1,17,3,171,1,Complete Secondary Education,125.0,Higher Education - Undergraduate,Other Specific Qualifications,Management,Administrative,117.0,1,1,1,0,10.8,1.4,1.74,1,1
1,1,2,9670,1,Complete Secondary Education,117.0,Higher Education - Undergraduate,Complete Secondary Education,Professionals,Administrative,110.7,1,0,1,0,11.1,0.6,2.02,1,0
1,39,1,9130,1,Complete Secondary Education,150.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Administrative,160.0,1,0,1,0,9.4,-0.8,-3.12,1,1
1,1,1,9670,1,Complete Secondary Education,95.0,Other Specific Qualifications,Other Specific Qualifications,Administrative,Craft and Related Trades,95.0,0,0,1,0,12.7,3.7,-1.7,0,1
1,39,1,9147,1,Complete Secondary Education,150.0,Other Specific Qualifications,Complete Secondary Education,Agriculture and Fishery,Professionals,148.8,0,0,1,1,12.7,3.7,-1.7,1,1
1,39,1,9147,1,Complete Secondary Education,120.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,110.0,0,0,1,0,9.4,-0.8,-3.12,0,1
1,43,1,9991,0,Complete Secondary Education,136.0,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Management,133.9,0,0,1,0,7.6,2.6,0.32,0,1
1,1,1,9130,1,Complete Secondary Education,133.0,Higher Education - Undergraduate,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,125.7,1,0,1,1,12.4,0.5,1.79,1,0
1,17,1,9254,1,Complete Secondary Education,125.0,Complete Secondary Education,Incomplete Secondary Education,Technicians,Agriculture and Fishery,116.6,0,0,1,1,16.2,0.3,-0.92,1,0
1,1,3,9070,1,Complete Secondary Education,127.0,Incomplete Secondary Education,Other Specific Qualifications,Administrative,Agriculture and Fishery,141.0,1,0,1,1,12.4,0.5,1.79,1,0
1,7,1,9119,1,Other,130.0,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,130.0,0,0,1,0,11.1,0.6,2.02,0,1
1,53,1,9003,1,Complete Secondary Education,130.0,Incomplete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,130.0,0,0,1,0,8.9,1.4,3.51,1,1
1,17,1,9119,1,Complete Secondary Education,127.0,Incomplete Secondary Education,Complete Secondary Education,Technicians,Administrative,115.8,0,0,1,0,13.9,-0.3,0.79,1,0
1,44,1,9070,1,Other,140.0,Incomplete Secondary Education,Other Specific Qualifications,Technicians,Other,140.0,1,0,1,0,12.4,0.5,1.79,1,1
1,1,5,9773,1,Complete Secondary Education,125.0,Other Specific Qualifications,Higher Education - Undergraduate,Administrative,Management,126.1,1,0,1,0,9.4,-0.8,-3.12,1,1
1,1,1,171,1,Complete Secondary Education,135.0,Complete Secondary Education,Other Specific Qualifications,Administrative,Agriculture and Fishery,137.5,1,0,1,0,12.7,3.7,-1.7,1,0
1,17,4,9147,1,Complete Secondary Education,132.0,Other Specific Qualifications,Incomplete Secondary Education,Administrative,Administrative,120.8,1,0,1,1,11.1,0.6,2.02,0,0
1,39,2,9238,1,Complete Secondary Education,110.0,Incomplete Secondary Education,Complete Secondary Education,Administrative,Administrative,136.5,0,0,1,0,13.9,-0.3,0.79,0,1
2,39,1,9003,1,Complete Secondary Education,130.0,Complete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Management,122.0,0,0,1,0,15.5,2.8,-4.06,0,1
1,43,1,9003,1,Complete Secondary Education,130.0,Other Specific Qualifications,Complete Secondary Education,Administrative,Technicians,130.0,0,0,1,0,15.5,2.8,-4.06,0,1
1,1,1,9147,1,Complete Secondary Education,135.0,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Administrative,126.3,0,0,1,0,8.9,1.4,3.51,1,0
1,1,1,9254,1,Complete Secondary Education,133.1,Higher Education - Undergraduate,Incomplete Secondary Education,Technicians,Administrative,98.0,0,0,1,0,10.8,1.4,1.74,0,1
1,17,3,9147,1,Complete Secondary Education,135.0,Other Specific Qualifications,Other Specific Qualifications,Service and Sales,Administrative,121.0,1,0,1,1,13.9,-0.3,0.79,1,0
1,43,1,9773,1,Complete Secondary Education,128.0,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,124.2,1,0,1,0,15.5,2.8,-4.06,1,1
1,39,1,9003,1,Complete Secondary Education,140.0,Complete Secondary Education,Higher Education - Undergraduate,Technicians,Administrative,130.0,0,0,1,0,16.2,0.3,-0.92,0,1
1,1,2,9773,1,Complete Secondary Education,135.0,Higher Education - Undergraduate,Complete Secondary Education,Technicians,Technicians,136.1,1,0,1,0,8.9,1.4,3.51,1,0
1,17,2,9773,1,Complete Secondary Education,131.0,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Professionals,132.8,1,0,1,0,13.9,-0.3,0.79,1,0
1,17,1,9500,1,Complete Secondary Education,131.0,Complete Secondary Education,Complete Secondary Education,Administrative,Administrative,126.3,0,0,1,0,16.2,0.3,-0.92,1,0
4,39,1,8014,0,Other,100.0,Complete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Management,111.5,0,0,1,0,10.8,1.4,1.74,0,1
2,39,1,9991,0,Complete Secondary Education,140.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,118.2,0,0,1,0,7.6,2.6,0.32,1,1
1,1,1,9147,1,Complete Secondary Education,124.0,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Professionals,115.6,1,0,1,0,9.4,-0.8,-3.12,0,0
1,1,1,9500,1,Complete Secondary Education,130.0,Other Specific Qualifications,Other Specific Qualifications,Administrative,Elementary Occupations,117.8,1,0,1,0,10.8,1.4,1.74,1,0
1,1,1,9500,1,Complete Secondary Education,142.0,Complete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,127.0,0,0,1,0,12.4,0.5,1.79,0,1
2,39,1,8014,0,Complete Secondary Education,150.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,140.0,0,0,1,0,9.4,-0.8,-3.12,1,1
2,39,1,171,1,Basic Education (3rd Cycle),110.0,Other Specific Qualifications,Other Specific Qualifications,Agriculture and Fishery,Agriculture and Fishery,106.0,1,0,1,0,7.6,2.6,0.32,1,1
4,39,1,9500,1,Other,110.0,Other Specific Qualifications,Other Specific Qualifications,Administrative,Administrative,151.0,0,0,1,0,15.5,2.8,-4.06,0,1
1,18,1,9991,0,Complete Secondary Education,112.0,Other Specific Qualifications,Other Specific Qualifications,Management,Management,106.4,0,0,1,0,8.9,1.4,3.51,0,1
2,39,1,9991,0,Complete Secondary Education,100.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,125.3,1,0,1,0,7.6,2.6,0.32,0,1
1,7,1,9119,1,Higher Education - Bachelor/Degree,130.0,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,130.0,0,0,1,0,10.8,1.4,1.74,0,1
2,39,1,8014,0,Complete Secondary Education,133.1,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,116.0,0,0,0,0,10.8,1.4,1.74,0,1
2,39,2,9991,0,Complete Secondary Education,150.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,120.0,0,0,0,0,9.4,-0.8,-3.12,1,1
2,39,2,8014,0,Complete Secondary Education,100.0,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,100.0,1,0,0,0,7.6,2.6,0.32,1,1
1,43,2,9147,1,Complete Secondary Education,130.0,Higher Education - Postgraduate,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,118.5,1,0,1,0,7.6,2.6,0.32,1,1
1,43,2,9238,1,Complete Secondary Education,129.0,Higher Education - Postgraduate,Higher Education - Undergraduate,Other,Administrative,118.9,1,0,1,0,9.4,-0.8,-3.12,0,1
1,17,2,9070,1,Complete Secondary Education,127.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,119.3,1,1,1,1,12.7,3.7,-1.7,0,1
1,43,1,9991,0,Complete Secondary Education,140.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,135.8,1,0,1,0,9.4,-0.8,-3.12,1,1
1,53,1,171,1,Other,130.0,Complete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,130.0,1,0,1,1,8.9,1.4,3.51,1,1
1,39,1,9085,1,Higher Education - Bachelor/Degree,140.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Elementary Occupations,150.0,0,0,1,0,16.2,0.3,-0.92,0,1
2,39,1,9991,0,Other,133.1,Other Specific Qualifications,Other Specific Qualifications,Administrative,Administrative,111.9,1,0,1,0,7.6,2.6,0.32,0,1
1,39,1,9003,1,Complete Secondary Education,120.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,150.1,1,0,1,0,13.9,-0.3,0.79,1,1
1,39,1,9003,1,Complete Secondary Education,133.1,Complete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Craft and Related Trades,130.0,0,0,1,0,16.2,0.3,-0.92,0,1
1,39,2,9119,1,Complete Secondary Education,120.0,Other Specific Qualifications,Other Specific Qualifications,Administrative,Administrative,128.0,0,0,1,0,7.6,2.6,0.32,0,1
1,39,2,9147,1,Other,133.1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,102.5,0,0,1,0,12.7,3.7,-1.7,0,1
1,39,2,9991,0,Complete Secondary Education,133.1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,102.5,0,0,1,0,15.5,2.8,-4.06,0,1
2,39,2,9670,1,Complete Secondary Education,100.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,110.0,0,0,1,1,9.4,-0.8,-3.12,1,1
1,39,1,9003,1,Other,133.1,Complete Secondary Education,Incomplete Secondary Education,Technicians,Elementary Occupations,114.0,0,0,1,0,15.5,2.8,-4.06,0,1
1,42,1,9119,1,Complete Secondary Education,120.0,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,128.2,1,0,1,0,9.4,-0.8,-3.12,0,1
1,1,1,9773,1,Complete Secondary Education,128.0,Other Specific Qualifications,Other Specific Qualifications,Service and Sales,Professionals,116.5,0,0,1,1,10.8,1.4,1.74,1,0
1,1,1,9991,0,Complete Secondary Education,172.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,149.3,0,0,1,1,8.9,1.4,3.51,1,1
1,1,3,9773,1,Complete Secondary Education,146.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,134.1,1,0,1,1,10.8,1.4,1.74,0,0
1,17,4,9119,1,Complete Secondary Education,135.0,Other Specific Qualifications,Other Specific Qualifications,Administrative,Agriculture and Fishery,126.6,1,0,1,0,7.6,2.6,0.32,1,0
2,43,1,9085,1,Complete Secondary Education,160.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,120.0,0,0,1,0,9.4,-0.8,-3.12,1,1
1,42,1,9119,1,Complete Secondary Education,150.0,Other Specific Qualifications,Other Specific Qualifications,Administrative,Craft and Related Trades,133.5,1,0,1,0,9.4,-0.8,-3.12,1,1
1,39,1,9003,1,Complete Secondary Education,130.0,Complete Secondary Education,Higher Education - Undergraduate,Management,Service and Sales,110.0,0,0,1,0,15.5,2.8,-4.06,1,1
1,1,4,9119,1,Complete Secondary Education,111.0,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Administrative,107.5,1,0,1,1,11.1,0.6,2.02,0,1
1,7,1,9003,1,Higher Education - Bachelor/Degree,130.0,Complete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,130.0,1,0,1,0,15.5,2.8,-4.06,0,1
1,18,3,9147,1,Complete Secondary Education,133.1,Complete Secondary Education,Other Specific Qualifications,Technicians,Agriculture and Fishery,101.0,1,0,1,0,8.9,1.4,3.51,0,1
1,39,1,8014,0,Complete Secondary Education,100.0,Other Specific Qualifications,Other Specific Qualifications,Service and Sales,Service and Sales,108.3,0,0,1,0,7.6,2.6,0.32,1,1
2,43,1,9670,1,Complete Secondary Education,120.0,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,128.2,0,0,1,0,9.4,-0.8,-3.12,0,1
2,39,1,9003,1,Higher Education - Bachelor/Degree,110.0,Higher Education - Undergraduate,Incomplete Secondary Education,Technicians,Service and Sales,150.0,0,0,1,0,16.2,0.3,-0.92,1,1
